slope,elevation,aspect_deg,historical_density,dist_to_road_m,dist_to_drainage_m,geology_weathering,rain_1h,rain_6h,rain_24h,rain_72h,forecast_rain_24h,soil_moisture_0_7,soil_moisture_7_28,soil_moisture_28_100,humidity,temperature,population,road_criticality,target_risk_score,risk_class,data_source
27.1,2021.7,100.6,1,38.1,845.7,3.5,11.7,45.3,98.9,169.2,74.18,0.267,0.295,0.261,74.8,12.9,15000,3.0,2.2,0,LANDSLIDE_OBSERVATION_CATALOG
18.78,217.3,120.8,2,829.1,735.1,4.0,25.1,91.2,193.3,353.8,144.98,0.387,0.443,0.35,89.0,24.6,8500,1.0,4.6,0,LANDSLIDE_OBSERVATION_CATALOG
19.12,1468.7,271.3,2,685.5,529.6,4.0,1.2,1.2,1.2,5.4,0.9,0.142,0.164,0.183,60.2,16.5,8500,1.0,0.8,0,LANDSLIDE_OBSERVATION_CATALOG
22.7,445.9,191.9,2,174.5,480.2,3.5,11.2,27.4,78.3,173.3,58.72,0.24,0.299,0.263,71.7,23.1,8500,2.0,2.1,0,LANDSLIDE_OBSERVATION_CATALOG
46.59,1791.0,313.2,8,248.2,136.1,3.0,10.9,40.1,93.8,191.1,70.35,0.26,0.313,0.272,74.1,14.4,8500,2.0,31.3,1,LANDSLIDE_OBSERVATION_CATALOG
16.81,1396.5,336.7,2,294.0,9.0,3.0,20.6,73.3,105.1,242.1,78.82,0.275,0.354,0.296,75.8,16.9,8500,1.0,2.1,0,LANDSLIDE_OBSERVATION_CATALOG
25.0,2677.3,20.8,5,698.7,1796.3,3.0,16.5,16.5,124.7,323.1,93.53,0.3,0.418,0.335,78.7,8.6,8500,1.0,13.6,0,LANDSLIDE_OBSERVATION_CATALOG
0.0,1408.5,122.9,0,344.1,1019.8,3.5,4.4,6.1,22.4,42.8,16.8,0.169,0.194,0.201,63.4,16.8,8500,1.0,0.5,0,LANDSLIDE_OBSERVATION_CATALOG
12.01,2043.1,166.3,2,325.3,264.3,3.0,18.9,54.1,107.1,276.9,80.32,0.277,0.382,0.313,76.1,12.7,8500,1.0,2.5,0,LANDSLIDE_OBSERVATION_CATALOG
6.48,20.0,216.1,2,247.4,1128.3,3.0,21.1,53.8,144.3,262.9,108.23,0.325,0.37,0.306,81.6,25.9,8500,2.0,1.4,0,LANDSLIDE_OBSERVATION_CATALOG
25.0,1111.9,226.3,1,178.2,702.1,4.0,1.3,18.9,44.6,78.4,33.45,0.197,0.223,0.218,66.7,18.8,8500,2.0,1.1,0,LANDSLIDE_OBSERVATION_CATALOG
14.48,1438.6,202.0,1,913.7,624.7,3.0,18.0,47.0,136.1,276.9,102.07,0.314,0.382,0.313,80.4,16.6,8500,1.0,1.8,0,LANDSLIDE_OBSERVATION_CATALOG
41.28,1031.9,157.8,1,356.6,300.0,3.0,18.8,18.8,163.5,296.3,122.62,0.349,0.397,0.322,84.5,19.3,8500,1.0,5.0,0,LANDSLIDE_OBSERVATION_CATALOG
46.54,1967.7,163.3,3,792.0,1131.7,3.0,22.4,101.2,258.1,518.1,193.58,0.47,0.52,0.429,98.7,13.2,8500,1.0,38.1,1,LANDSLIDE_OBSERVATION_CATALOG
39.2,1291.9,14.2,4,5.0,1366.4,3.0,24.7,98.7,197.3,483.4,147.98,0.393,0.52,0.412,89.6,17.6,15000,3.0,18.1,0,LANDSLIDE_OBSERVATION_CATALOG
41.91,1089.9,113.6,2,279.2,275.1,4.0,6.4,12.3,22.5,52.5,16.88,0.169,0.202,0.205,63.4,18.9,8500,1.0,3.8,0,LANDSLIDE_OBSERVATION_CATALOG
22.2,1982.2,199.4,3,364.0,1085.7,3.5,35.1,148.5,304.1,491.9,228.08,0.529,0.52,0.416,99.0,13.1,8500,1.0,15.4,0,LANDSLIDE_OBSERVATION_CATALOG
21.62,2118.5,219.9,0,150.7,55.9,4.0,18.1,71.6,172.5,415.9,129.38,0.361,0.493,0.38,85.9,12.2,8500,2.0,2.8,0,LANDSLIDE_OBSERVATION_CATALOG
23.81,1554.3,208.2,2,13.2,513.0,4.0,22.6,80.4,271.4,673.5,203.55,0.487,0.52,0.48,99.0,15.9,15000,3.0,16.3,0,LANDSLIDE_OBSERVATION_CATALOG
16.13,1100.2,45.5,2,424.2,5.0,3.0,26.6,77.6,222.9,473.5,167.18,0.425,0.52,0.407,93.4,18.8,8500,1.0,4.8,0,LANDSLIDE_OBSERVATION_CATALOG
41.85,844.7,81.1,3,139.5,233.9,4.0,20.7,68.9,207.8,368.6,155.85,0.406,0.455,0.357,91.2,20.5,8500,2.0,27.3,1,LANDSLIDE_OBSERVATION_CATALOG
14.83,1481.6,206.8,3,5.4,611.6,3.0,14.1,14.1,159.3,292.4,119.48,0.344,0.394,0.32,83.9,16.4,15000,3.0,5.0,0,LANDSLIDE_OBSERVATION_CATALOG
26.45,2297.0,205.4,2,514.1,777.2,3.0,20.8,48.4,155.1,416.0,116.32,0.339,0.493,0.38,83.3,11.1,8500,1.0,3.6,0,LANDSLIDE_OBSERVATION_CATALOG
6.08,1128.5,250.5,0,201.0,567.6,3.0,4.4,12.2,41.9,130.8,31.42,0.194,0.265,0.243,66.3,18.7,8500,2.0,0.4,0,LANDSLIDE_OBSERVATION_CATALOG
12.49,268.8,292.7,0,301.2,78.1,3.0,5.8,14.2,22.8,63.9,17.1,0.169,0.211,0.211,63.4,24.3,8500,1.0,0.8,0,LANDSLIDE_OBSERVATION_CATALOG
42.4,20.0,228.0,1,169.9,423.7,3.0,31.2,129.2,423.9,1061.2,317.92,0.55,0.52,0.48,99.0,25.9,8500,2.0,86.9,3,LANDSLIDE_OBSERVATION_CATALOG
0.0,20.0,168.3,1,339.5,5.0,3.0,32.0,93.8,177.0,298.5,132.75,0.367,0.399,0.323,86.5,25.9,8500,1.0,0.9,0,LANDSLIDE_OBSERVATION_CATALOG
25.52,2226.5,81.7,0,123.1,600.1,3.0,22.1,75.6,211.7,384.9,158.77,0.411,0.468,0.365,91.8,11.5,8500,2.0,7.3,0,LANDSLIDE_OBSERVATION_CATALOG
43.59,2832.8,222.9,3,194.7,542.8,3.0,10.3,39.7,106.9,235.6,80.18,0.277,0.348,0.293,76.0,7.6,8500,2.0,5.2,0,LANDSLIDE_OBSERVATION_CATALOG
18.72,1271.1,272.2,4,149.7,164.6,3.0,9.1,22.1,45.7,145.2,34.28,0.198,0.276,0.25,66.9,17.7,8500,2.0,2.3,0,LANDSLIDE_OBSERVATION_CATALOG
43.18,2552.2,113.7,0,340.2,467.2,3.0,7.7,27.9,55.8,89.1,41.85,0.211,0.231,0.223,68.4,9.4,8500,1.0,3.5,0,LANDSLIDE_OBSERVATION_CATALOG
30.65,1926.3,222.9,3,261.8,6.4,3.0,34.9,133.5,345.3,564.8,258.98,0.55,0.52,0.451,99.0,13.5,8500,1.0,27.0,1,LANDSLIDE_OBSERVATION_CATALOG
17.76,1370.1,15.2,3,2147.9,182.8,4.0,13.5,42.2,86.7,135.8,65.03,0.251,0.269,0.245,73.0,17.1,8500,1.0,2.4,0,LANDSLIDE_OBSERVATION_CATALOG
32.34,778.1,88.5,2,65.5,300.0,3.0,37.6,118.2,333.5,620.3,250.12,0.55,0.52,0.478,99.0,20.9,8500,2.0,34.1,1,LANDSLIDE_OBSERVATION_CATALOG
0.0,1436.5,79.2,1,350.8,159.2,3.0,15.4,51.3,169.0,280.9,126.75,0.356,0.385,0.315,85.3,16.7,8500,1.0,2.0,0,LANDSLIDE_OBSERVATION_CATALOG
14.38,1453.9,277.7,2,506.2,173.2,3.5,26.7,115.8,308.5,611.1,231.38,0.535,0.52,0.473,99.0,16.5,8500,1.0,10.8,0,LANDSLIDE_OBSERVATION_CATALOG
32.62,959.3,149.9,4,366.0,349.1,3.0,14.4,50.6,171.5,379.4,128.62,0.36,0.464,0.362,85.7,19.8,8500,1.0,10.5,0,LANDSLIDE_OBSERVATION_CATALOG
20.83,588.9,134.8,5,260.4,1508.9,3.0,32.7,124.3,333.7,699.3,250.27,0.55,0.52,0.48,99.0,22.2,8500,1.0,26.7,1,LANDSLIDE_OBSERVATION_CATALOG
0.0,1528.0,204.2,1,239.8,57.1,3.5,20.3,54.6,120.6,286.0,90.45,0.294,0.389,0.317,78.1,16.1,8500,2.0,2.2,0,LANDSLIDE_OBSERVATION_CATALOG
8.01,20.0,92.6,0,450.9,81.4,3.0,33.9,90.8,272.3,512.5,204.23,0.489,0.52,0.426,99.0,25.9,8500,1.0,6.9,0,LANDSLIDE_OBSERVATION_CATALOG
6.84,1156.9,46.1,1,78.6,783.9,3.0,10.0,46.3,138.0,264.2,103.5,0.317,0.371,0.307,80.7,18.5,8500,2.0,1.0,0,LANDSLIDE_OBSERVATION_CATALOG
34.04,2191.7,147.9,5,528.3,239.2,3.0,21.8,85.0,245.3,487.1,183.98,0.454,0.52,0.414,96.8,11.8,8500,1.0,31.3,1,LANDSLIDE_OBSERVATION_CATALOG
35.3,837.6,17.6,2,375.5,589.0,3.0,2.8,5.6,5.6,54.6,4.2,0.147,0.204,0.206,60.8,20.6,8500,1.0,2.7,0,LANDSLIDE_OBSERVATION_CATALOG
23.14,1245.1,112.1,2,638.4,425.0,3.0,13.2,41.7,130.1,218.3,97.57,0.307,0.335,0.285,79.5,17.9,8500,1.0,3.6,0,LANDSLIDE_OBSERVATION_CATALOG
19.0,1707.9,233.5,1,541.8,259.9,3.0,14.9,63.5,186.5,289.6,139.88,0.379,0.392,0.319,88.0,14.9,8500,1.0,2.1,0,LANDSLIDE_OBSERVATION_CATALOG
25.6,2906.2,42.7,1,89.3,766.2,3.0,20.3,104.2,318.0,624.0,238.5,0.547,0.52,0.48,99.0,7.1,8500,2.0,13.1,0,LANDSLIDE_OBSERVATION_CATALOG
18.99,294.9,64.9,1,263.9,1297.7,3.0,4.2,13.2,31.5,31.5,23.62,0.18,0.185,0.195,64.7,24.1,8500,1.0,1.6,0,LANDSLIDE_OBSERVATION_CATALOG
18.33,2389.6,293.2,2,43.9,643.5,3.0,22.1,64.2,142.9,271.1,107.18,0.323,0.377,0.31,81.4,10.5,15000,3.0,4.2,0,LANDSLIDE_OBSERVATION_CATALOG
18.02,1068.7,220.2,0,218.0,327.8,4.0,23.5,87.5,206.7,341.9,155.02,0.405,0.434,0.344,91.0,19.1,8500,2.0,3.2,0,LANDSLIDE_OBSERVATION_CATALOG
23.76,2088.2,201.4,2,16.9,2467.2,3.0,63.0,222.6,468.0,1065.4,351.0,0.55,0.52,0.48,99.0,12.4,15000,3.0,38.3,1,LANDSLIDE_OBSERVATION_CATALOG
27.45,1135.1,301.0,3,224.1,1108.6,3.0,6.5,22.9,58.4,167.8,43.8,0.215,0.294,0.261,68.8,18.6,8500,2.0,2.9,0,LANDSLIDE_OBSERVATION_CATALOG
28.94,3022.8,113.7,2,436.6,580.3,4.0,24.5,100.2,179.6,327.0,134.7,0.37,0.422,0.337,86.9,6.4,8500,1.0,7.2,0,LANDSLIDE_OBSERVATION_CATALOG
21.46,498.1,184.7,2,461.3,542.2,3.5,35.4,132.6,259.1,607.6,194.33,0.472,0.52,0.472,98.9,22.8,8500,1.0,8.6,0,LANDSLIDE_OBSERVATION_CATALOG
2.09,2026.2,101.9,2,781.2,614.9,3.0,4.5,19.8,32.2,32.2,24.15,0.181,0.186,0.195,64.8,12.8,8500,1.0,0.7,0,LANDSLIDE_OBSERVATION_CATALOG
17.81,2063.5,90.6,2,750.1,126.9,3.0,6.5,32.6,103.2,203.6,77.4,0.272,0.323,0.278,75.5,12.6,8500,1.0,2.8,0,LANDSLIDE_OBSERVATION_CATALOG
31.15,1942.4,71.7,3,25.2,345.8,3.0,42.5,109.1,278.6,653.1,208.95,0.497,0.52,0.48,99.0,13.4,15000,3.0,22.8,0,LANDSLIDE_OBSERVATION_CATALOG
34.37,2178.6,332.9,3,461.5,3673.4,3.5,31.4,100.3,225.0,413.5,168.75,0.428,0.491,0.378,93.8,11.8,8500,1.0,15.1,0,LANDSLIDE_OBSERVATION_CATALOG
0.0,1051.7,324.6,1,148.1,903.1,4.0,23.9,101.3,205.9,470.4,154.43,0.404,0.52,0.406,90.9,19.2,8500,2.0,2.4,0,LANDSLIDE_OBSERVATION_CATALOG
0.0,984.6,200.0,2,455.6,7.6,4.0,27.9,124.7,270.7,748.6,203.02,0.486,0.52,0.48,99.0,19.6,8500,1.0,6.8,0,LANDSLIDE_OBSERVATION_CATALOG
34.43,777.5,205.9,3,22.2,1450.0,3.0,40.2,124.9,244.5,594.6,183.38,0.453,0.52,0.465,96.7,20.9,15000,3.0,22.0,0,LANDSLIDE_OBSERVATION_CATALOG
7.07,2159.2,89.5,0,1115.8,535.5,3.0,6.4,35.5,87.2,246.7,65.4,0.252,0.357,0.298,73.1,12.0,8500,1.0,0.8,0,LANDSLIDE_OBSERVATION_CATALOG
5.12,493.4,29.3,3,881.0,338.4,4.0,11.1,47.7,75.5,135.3,56.62,0.237,0.268,0.245,71.3,22.8,8500,1.0,1.4,0,LANDSLIDE_OBSERVATION_CATALOG
10.02,1634.7,78.1,1,326.7,39.3,3.0,20.4,82.7,139.1,245.1,104.32,0.318,0.356,0.298,80.9,15.4,8500,1.0,2.5,0,LANDSLIDE_OBSERVATION_CATALOG
35.47,2184.2,339.8,3,608.7,914.3,3.0,13.6,21.0,39.5,148.2,29.62,0.191,0.279,0.251,65.9,11.8,8500,1.0,4.2,0,LANDSLIDE_OBSERVATION_CATALOG
20.83,123.0,156.4,0,287.6,1011.7,3.0,6.9,17.6,44.2,139.0,33.15,0.197,0.271,0.247,66.6,25.2,8500,1.0,1.4,0,LANDSLIDE_OBSERVATION_CATALOG
38.8,891.5,163.1,0,900.4,90.5,3.0,15.9,60.8,128.2,240.8,96.15,0.304,0.353,0.296,79.2,20.2,8500,1.0,3.8,0,LANDSLIDE_OBSERVATION_CATALOG
0.0,393.1,32.4,0,131.4,738.4,3.0,9.8,39.3,58.8,131.6,44.1,0.215,0.265,0.243,68.8,23.4,8500,2.0,0.5,0,LANDSLIDE_OBSERVATION_CATALOG
27.98,789.1,279.6,0,854.9,298.1,3.0,1.9,6.3,12.1,53.2,9.07,0.155,0.203,0.206,61.8,20.9,8500,1.0,0.9,0,LANDSLIDE_OBSERVATION_CATALOG
8.87,20.0,45.6,0,346.8,436.8,3.0,19.2,38.4,110.7,217.3,83.03,0.282,0.334,0.284,76.6,25.9,8500,1.0,0.7,0,LANDSLIDE_OBSERVATION_CATALOG
13.08,444.7,330.0,0,28.5,300.6,3.0,4.7,21.8,40.7,69.1,30.53,0.192,0.215,0.213,66.1,23.1,15000,3.0,0.7,0,LANDSLIDE_OBSERVATION_CATALOG
23.99,1200.0,211.4,0,269.6,486.4,3.0,15.3,53.4,105.9,200.2,79.43,0.276,0.32,0.276,75.9,18.2,8500,1.0,3.1,0,LANDSLIDE_OBSERVATION_CATALOG
18.64,2200.4,164.0,2,445.2,1172.2,3.0,26.8,108.7,269.7,678.1,202.27,0.485,0.52,0.48,99.0,11.7,8500,1.0,13.1,0,LANDSLIDE_OBSERVATION_CATALOG
28.07,49.2,207.1,1,563.8,415.2,3.0,40.6,114.0,307.8,545.3,230.85,0.534,0.52,0.442,99.0,25.7,8500,1.0,14.2,0,LANDSLIDE_OBSERVATION_CATALOG
18.63,75.5,272.6,3,348.7,1074.6,3.5,27.9,55.5,83.0,178.2,62.25,0.246,0.303,0.266,72.5,25.5,8500,1.0,3.3,0,LANDSLIDE_OBSERVATION_CATALOG
11.61,2549.4,75.8,1,158.6,173.8,3.0,5.7,29.8,73.9,143.4,55.43,0.235,0.275,0.249,71.1,9.4,8500,2.0,1.4,0,LANDSLIDE_OBSERVATION_CATALOG
23.46,1263.9,17.3,0,1036.5,300.0,3.0,6.5,21.3,33.1,52.9,24.83,0.182,0.202,0.205,65.0,17.8,8500,1.0,0.9,0,LANDSLIDE_OBSERVATION_CATALOG
43.1,1928.7,155.4,1,260.1,23.9,3.0,15.7,15.7,256.1,552.1,192.08,0.468,0.52,0.445,98.4,13.5,8500,1.0,24.0,0,LANDSLIDE_OBSERVATION_CATALOG
32.78,1822.8,165.9,1,246.9,131.2,3.0,3.6,28.6,98.7,216.0,74.03,0.266,0.333,0.284,74.8,14.2,8500,2.0,3.7,0,LANDSLIDE_OBSERVATION_CATALOG
19.24,1382.9,277.0,6,60.7,73.6,3.0,26.0,58.2,167.2,307.8,125.4,0.354,0.406,0.328,85.1,17.0,8500,2.0,5.9,0,LANDSLIDE_OBSERVATION_CATALOG
14.33,1248.9,30.9,0,724.1,1274.4,3.0,13.0,62.0,184.0,369.3,138.0,0.376,0.455,0.357,87.6,17.9,8500,1.0,4.0,0,LANDSLIDE_OBSERVATION_CATALOG
21.26,1586.5,184.7,2,5.0,49.7,3.0,18.8,66.9,211.6,439.1,158.7,0.411,0.511,0.391,91.7,15.7,15000,3.0,5.9,0,LANDSLIDE_OBSERVATION_CATALOG
3.88,1232.8,34.4,0,250.9,2298.9,3.0,17.4,63.9,141.1,402.6,105.82,0.321,0.482,0.373,81.2,18.0,8500,1.0,1.8,0,LANDSLIDE_OBSERVATION_CATALOG
12.97,2551.7,356.9,2,241.3,3549.0,3.0,6.4,13.9,34.0,91.4,25.5,0.184,0.233,0.224,65.1,9.4,8500,2.0,0.9,0,LANDSLIDE_OBSERVATION_CATALOG
27.65,1287.2,314.5,2,1046.8,459.4,3.0,15.4,48.3,144.2,312.9,108.15,0.325,0.41,0.33,81.6,17.6,8500,1.0,3.4,0,LANDSLIDE_OBSERVATION_CATALOG
22.12,1540.9,256.7,5,43.0,168.8,3.5,32.1,145.4,455.6,798.4,341.7,0.55,0.52,0.48,99.0,16.0,15000,3.0,43.6,1,LANDSLIDE_OBSERVATION_CATALOG
20.34,1322.9,147.4,2,576.0,495.8,3.0,34.0,90.6,234.6,393.8,175.95,0.44,0.475,0.369,95.2,17.4,8500,1.0,5.7,0,LANDSLIDE_OBSERVATION_CATALOG
9.75,20.0,20.3,4,43.4,616.9,3.0,19.6,80.6,153.9,261.8,115.43,0.337,0.369,0.306,83.1,25.9,15000,3.0,6.6,0,LANDSLIDE_OBSERVATION_CATALOG
29.17,2057.7,168.6,0,393.1,235.7,3.0,4.4,12.0,25.5,35.3,19.12,0.173,0.188,0.197,63.8,12.6,8500,1.0,1.3,0,LANDSLIDE_OBSERVATION_CATALOG
2.82,2311.9,197.0,1,841.9,166.9,3.0,1.2,17.8,63.7,141.1,47.78,0.222,0.273,0.248,69.6,11.0,8500,1.0,0.8,0,LANDSLIDE_OBSERVATION_CATALOG
16.81,20.0,79.1,2,224.1,1276.2,3.0,31.7,84.9,169.6,345.7,127.2,0.357,0.437,0.346,85.4,25.9,8500,2.0,3.5,0,LANDSLIDE_OBSERVATION_CATALOG
23.03,2068.2,131.2,0,616.4,430.9,3.0,7.7,48.1,142.9,282.2,107.18,0.323,0.386,0.315,81.4,12.6,8500,1.0,2.3,0,LANDSLIDE_OBSERVATION_CATALOG
8.25,1215.1,342.7,4,17.2,75.8,4.0,8.1,31.2,65.5,176.8,49.12,0.224,0.301,0.265,69.8,18.1,15000,3.0,3.1,0,LANDSLIDE_OBSERVATION_CATALOG
20.76,1802.1,107.4,0,124.5,558.7,3.0,6.9,20.7,55.1,107.6,41.33,0.211,0.246,0.232,68.3,14.3,8500,2.0,0.7,0,LANDSLIDE_OBSERVATION_CATALOG
26.84,714.1,152.0,2,1275.9,436.8,3.0,11.8,30.7,92.0,204.7,69.0,0.258,0.324,0.278,73.8,21.4,8500,1.0,2.4,0,LANDSLIDE_OBSERVATION_CATALOG
46.64,1182.9,226.4,4,125.4,300.0,3.0,14.9,14.9,107.8,260.3,80.85,0.278,0.368,0.305,76.2,18.3,8500,2.0,10.2,0,LANDSLIDE_OBSERVATION_CATALOG
14.36,1141.1,347.4,2,1275.0,52.3,3.0,32.0,130.0,283.5,745.6,212.62,0.503,0.52,0.48,99.0,18.6,8500,1.0,8.6,0,LANDSLIDE_OBSERVATION_CATALOG
26.05,1713.4,187.8,5,380.8,31.4,3.0,13.2,45.7,107.8,151.7,80.85,0.278,0.281,0.253,76.2,14.9,8500,1.0,6.9,0,LANDSLIDE_OBSERVATION_CATALOG
29.2,1121.0,101.6,0,400.8,2135.5,3.0,5.5,28.4,61.0,126.6,45.75,0.218,0.261,0.241,69.2,18.7,8500,1.0,1.1,0,LANDSLIDE_OBSERVATION_CATALOG
19.59,87.6,82.9,0,5.0,1018.0,3.5,1.8,5.5,28.5,65.3,21.38,0.176,0.212,0.211,64.3,25.4,15000,3.0,0.8,0,LANDSLIDE_OBSERVATION_CATALOG
33.62,1521.1,190.7,7,525.9,368.9,3.0,12.6,45.0,109.1,223.9,81.82,0.28,0.339,0.287,76.4,16.1,8500,1.0,9.2,0,LANDSLIDE_OBSERVATION_CATALOG
29.28,1513.2,293.6,1,253.2,641.8,3.0,19.3,43.0,141.0,322.5,105.75,0.32,0.418,0.335,81.2,16.2,8500,1.0,4.0,0,LANDSLIDE_OBSERVATION_CATALOG
16.34,1867.7,250.6,1,911.8,455.6,4.0,45.0,203.1,600.0,1200.0,450.0,0.55,0.52,0.48,99.0,13.9,8500,1.0,50.2,1,LANDSLIDE_OBSERVATION_CATALOG
23.72,1977.5,28.4,2,173.9,188.6,3.0,22.2,76.5,245.4,530.5,184.05,0.454,0.52,0.435,96.8,13.1,8500,2.0,8.5,0,LANDSLIDE_OBSERVATION_CATALOG
25.0,1547.6,231.6,2,650.6,1041.1,3.0,35.6,126.1,313.1,820.6,234.83,0.541,0.52,0.48,99.0,15.9,8500,1.0,17.6,0,LANDSLIDE_OBSERVATION_CATALOG
33.98,1551.2,97.5,3,193.6,522.5,3.5,22.6,64.1,144.7,311.3,108.52,0.325,0.409,0.329,81.7,15.9,8500,2.0,9.7,0,LANDSLIDE_OBSERVATION_CATALOG
24.94,2601.3,152.4,2,603.2,1131.7,3.0,42.3,42.3,235.0,551.0,176.25,0.441,0.52,0.444,95.2,9.1,8500,1.0,12.5,0,LANDSLIDE_OBSERVATION_CATALOG
7.16,881.4,91.4,2,77.6,1069.6,3.5,5.2,20.5,68.6,117.9,51.45,0.228,0.254,0.237,70.3,20.3,8500,2.0,1.9,0,LANDSLIDE_OBSERVATION_CATALOG
40.96,1332.8,326.3,3,577.7,587.3,4.0,29.6,108.4,237.3,514.6,177.98,0.444,0.52,0.427,95.6,17.3,8500,1.0,29.3,1,LANDSLIDE_OBSERVATION_CATALOG
15.28,1003.5,181.7,0,195.0,539.0,3.0,6.4,14.4,42.6,70.1,31.95,0.195,0.216,0.214,66.4,19.5,8500,2.0,1.1,0,LANDSLIDE_OBSERVATION_CATALOG
29.63,1216.6,246.0,1,5.0,485.8,3.5,7.3,18.9,53.4,112.7,40.05,0.208,0.25,0.234,68.0,18.1,15000,3.0,2.9,0,LANDSLIDE_OBSERVATION_CATALOG
18.46,1840.3,6.4,2,705.0,315.9,3.5,27.7,122.5,277.7,685.8,208.27,0.495,0.52,0.48,99.0,14.0,8500,1.0,12.4,0,LANDSLIDE_OBSERVATION_CATALOG
8.67,1716.5,256.9,1,116.1,631.6,3.5,24.7,119.5,297.5,528.1,223.12,0.521,0.52,0.433,99.0,14.8,8500,2.0,6.3,0,LANDSLIDE_OBSERVATION_CATALOG
32.74,1485.1,218.1,1,211.6,29.7,3.0,18.4,58.0,110.6,224.2,82.95,0.282,0.339,0.288,76.6,16.3,8500,2.0,3.7,0,LANDSLIDE_OBSERVATION_CATALOG
18.83,1980.8,287.9,0,145.0,789.9,3.0,9.4,39.6,79.6,123.1,59.7,0.242,0.258,0.239,71.9,13.1,8500,2.0,0.7,0,LANDSLIDE_OBSERVATION_CATALOG
15.99,1238.4,233.0,4,718.2,1558.0,3.0,52.3,177.0,371.0,907.9,278.25,0.55,0.52,0.48,99.0,18.0,8500,1.0,19.7,0,LANDSLIDE_OBSERVATION_CATALOG
16.6,33.1,114.6,3,438.2,1311.1,3.5,16.1,49.4,110.4,256.6,82.8,0.281,0.365,0.303,76.6,25.8,8500,1.0,2.5,0,LANDSLIDE_OBSERVATION_CATALOG
25.0,1042.9,171.2,3,12.3,386.5,3.0,0.6,0.6,0.6,1.7,0.45,0.141,0.161,0.181,60.1,19.2,15000,3.0,4.5,0,LANDSLIDE_OBSERVATION_CATALOG
21.05,1067.0,319.3,0,787.3,407.1,3.0,2.1,4.0,4.0,4.0,3.0,0.145,0.163,0.182,60.6,19.1,8500,1.0,0.8,0,LANDSLIDE_OBSERVATION_CATALOG
31.48,458.0,158.5,3,70.5,2070.2,3.0,23.2,84.8,183.3,428.8,137.48,0.375,0.503,0.386,87.5,23.0,8500,2.0,8.1,0,LANDSLIDE_OBSERVATION_CATALOG
0.0,156.6,242.4,1,90.3,579.7,4.0,3.5,3.5,3.5,3.5,2.62,0.144,0.163,0.182,60.5,25.0,8500,2.0,0.5,0,LANDSLIDE_OBSERVATION_CATALOG
28.6,2356.2,268.2,1,40.8,45.5,3.0,11.6,29.9,96.8,167.3,72.6,0.264,0.294,0.26,74.5,10.7,15000,3.0,1.7,0,LANDSLIDE_OBSERVATION_CATALOG
33.3,709.7,138.0,4,229.0,448.5,3.0,11.4,22.1,22.1,24.8,16.58,0.168,0.18,0.192,63.3,21.4,8500,2.0,3.8,0,LANDSLIDE_OBSERVATION_CATALOG
25.31,1531.7,173.1,2,145.2,807.8,3.5,13.0,32.0,87.9,127.2,65.93,0.253,0.262,0.241,73.2,16.0,8500,2.0,2.1,0,LANDSLIDE_OBSERVATION_CATALOG
20.53,941.9,297.2,3,894.2,78.6,3.5,6.6,44.3,81.7,183.1,61.28,0.245,0.306,0.268,72.3,19.9,8500,1.0,3.4,0,LANDSLIDE_OBSERVATION_CATALOG
34.59,1691.0,294.3,1,379.4,66.1,3.5,12.2,41.2,98.3,193.7,73.72,0.266,0.315,0.273,74.7,15.0,8500,1.0,4.6,0,LANDSLIDE_OBSERVATION_CATALOG
18.18,447.1,193.9,2,122.9,1331.0,3.0,48.5,174.6,516.9,1200.0,387.67,0.55,0.52,0.48,99.0,23.1,8500,2.0,42.6,1,LANDSLIDE_OBSERVATION_CATALOG
39.21,1431.3,79.6,2,539.4,32.8,3.5,3.1,3.1,3.1,19.6,2.33,0.144,0.176,0.189,60.5,16.7,8500,1.0,3.4,0,LANDSLIDE_OBSERVATION_CATALOG
9.67,1413.4,140.0,4,464.0,766.5,4.0,27.4,126.0,235.1,497.6,176.32,0.441,0.52,0.419,95.3,16.8,8500,1.0,5.0,0,LANDSLIDE_OBSERVATION_CATALOG
32.08,1797.1,69.6,4,364.4,831.3,3.5,11.7,37.3,93.9,118.6,70.43,0.26,0.255,0.237,74.1,14.3,8500,1.0,3.9,0,LANDSLIDE_OBSERVATION_CATALOG
0.0,666.3,291.3,2,150.8,300.0,3.5,14.0,39.9,62.9,162.5,47.17,0.221,0.29,0.258,69.4,21.7,8500,2.0,1.2,0,LANDSLIDE_OBSERVATION_CATALOG
19.74,1351.2,146.4,1,407.1,242.8,3.0,17.9,56.0,157.2,276.0,117.9,0.341,0.381,0.312,83.6,17.2,8500,1.0,2.1,0,LANDSLIDE_OBSERVATION_CATALOG
18.68,772.4,247.2,0,64.9,974.5,3.0,13.5,46.5,144.9,322.9,108.68,0.325,0.418,0.335,81.7,21.0,8500,2.0,2.1,0,LANDSLIDE_OBSERVATION_CATALOG
17.01,2670.1,123.9,2,952.2,1028.1,3.0,9.9,32.5,75.3,211.8,56.47,0.236,0.329,0.282,71.3,8.6,8500,1.0,1.8,0,LANDSLIDE_OBSERVATION_CATALOG
34.38,1200.7,224.5,2,164.0,621.6,3.0,11.5,61.3,113.4,210.1,85.05,0.285,0.328,0.281,77.0,18.2,8500,2.0,3.5,0,LANDSLIDE_OBSERVATION_CATALOG
