record_id,state,district,latitude,longitude,elevation_m,slope_deg,aspect_deg,soil_type,land_cover,distance_to_road_m,distance_to_river_m,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,historical_landslide_count_5km,date,landslide_occurred,data_source,state_encoded,district_encoded,soil_type_encoded,land_cover_encoded
TG-009343,Mizoram,Serchhip,23.48672,92.99958,1836.7,39.85,334.2,Silty Clay,Agricultural Land,323.7,51.1,23.3,94.6,259.3,508.1,678.5,1,2018-07-20,1,DEMO DATA,4,32,5,0
TG-004718,Arunachal Pradesh,Papum Pare,26.69687,94.02871,2344.0,29.34,194.6,Silty Clay,Sparse Forest,227.0,266.1,5.3,16.4,43.0,85.4,148.7,3,2016-05-28,0,DEMO DATA,0,27,5,6
TG-003913,Nagaland,Zunheboto,25.36093,94.78985,1517.1,34.21,355.2,Laterite,Agricultural Land,249.8,1435.9,22.6,105.8,266.7,471.0,792.5,1,2025-03-15,0,DEMO DATA,5,49,1,0
TG-011383,Sikkim,North Sikkim,28.19753,88.29723,1636.1,16.99,141.5,Sandy Loam,Built-up/Urban,327.0,2816.0,13.1,45.0,91.1,215.7,396.9,3,2021-01-19,0,DEMO DATA,6,26,4,2
TG-008038,Manipur,Senapati,25.46914,93.66919,755.0,25.06,245.1,Silty Clay,Agricultural Land,840.8,780.7,10.4,56.4,105.0,156.8,232.7,2,2020-11-25,0,DEMO DATA,2,30,5,0
TG-009069,Assam,Dibrugarh,27.49062,93.04413,2009.7,9.43,45.1,Rocky/Gravelly,Dense Forest,125.8,245.3,20.1,52.5,176.1,317.1,502.3,0,2025-09-04,0,DEMO DATA,1,6,3,3
TG-002505,Meghalaya,East Khasi Hills,25.20829,90.33301,2710.8,38.32,43.6,Sandy Loam,Dense Forest,137.9,556.3,0.8,9.4,18.3,52.1,137.1,1,2020-09-07,0,DEMO DATA,3,9,4,3
TG-008703,Arunachal Pradesh,West Siang,27.7339,95.76558,2194.6,21.12,120.9,Clay Loam,Barren/Rocky,219.9,145.6,6.7,14.8,2.9,23.9,11.1,2,2024-01-26,0,DEMO DATA,0,45,0,1
TG-006490,Manipur,Churachandpur,25.1314,94.79683,1169.7,0.0,315.3,Rocky/Gravelly,Built-up/Urban,50.0,562.0,8.2,24.5,63.0,97.8,208.8,0,2024-08-11,0,DEMO DATA,2,4,3,2
TG-004783,Arunachal Pradesh,Papum Pare,27.08047,96.05305,1909.2,16.25,268.3,Laterite,Shrubland,544.9,225.4,6.5,19.7,63.2,133.6,238.4,0,2019-06-06,0,DEMO DATA,0,27,1,5
TG-002305,Meghalaya,South Garo Hills,25.82785,91.68972,1824.0,8.53,222.2,Silty Clay,Grassland,602.3,778.7,19.1,49.2,126.6,281.1,593.9,0,2023-03-13,0,DEMO DATA,3,34,5,4
TG-009685,Manipur,Senapati,25.42035,94.48442,2669.5,23.1,234.7,Clay Loam,Built-up/Urban,1183.1,940.4,35.3,143.2,373.4,666.9,1345.1,1,2016-02-20,0,DEMO DATA,2,30,0,2
TG-006159,Sikkim,North Sikkim,27.53917,88.68932,1931.0,11.67,76.0,Sandy Loam,Agricultural Land,254.3,861.5,6.7,34.8,71.6,112.2,166.3,2,2024-03-11,0,DEMO DATA,6,26,4,0
TG-001743,Assam,Karbi Anglong,24.86209,95.56228,544.2,0.0,329.0,Rocky/Gravelly,Sparse Forest,690.4,110.7,8.9,28.6,86.1,176.5,285.3,2,2020-01-15,0,DEMO DATA,1,17,3,6
TG-011914,Arunachal Pradesh,Lohit,27.05052,94.75981,1097.8,24.42,295.7,Laterite,Dense Forest,186.5,288.1,25.3,108.3,307.2,631.7,810.2,1,2015-05-04,0,DEMO DATA,0,21,1,3
TG-008288,Assam,Dibrugarh,24.32203,92.14069,20.0,17.66,125.9,Clay Loam,Dense Forest,1208.1,125.2,0.5,0.0,0.0,0.0,23.4,2,2019-05-07,0,DEMO DATA,1,6,0,3
TG-007176,Arunachal Pradesh,Papum Pare,28.81344,95.46796,2090.6,16.23,143.2,Loam,Agricultural Land,14.2,402.5,25.0,101.7,301.8,742.0,1377.1,2,2015-06-24,0,DEMO DATA,0,27,2,0
TG-010772,Arunachal Pradesh,West Kameng,26.9483,97.11041,923.5,16.31,123.1,Rocky/Gravelly,Built-up/Urban,740.8,289.2,22.0,74.0,169.6,305.9,529.4,2,2018-01-19,0,DEMO DATA,0,43,3,2
TG-004890,Manipur,Tamenglong,25.06135,94.05171,1718.8,34.93,277.4,Loam,Agricultural Land,108.0,513.9,22.1,96.7,213.6,463.9,615.9,2,2021-03-21,0,DEMO DATA,2,37,2,0
TG-001847,Meghalaya,South Garo Hills,25.61465,90.28358,1535.7,27.84,51.8,Silty Clay,Agricultural Land,243.9,557.5,7.3,25.9,68.1,140.7,158.8,2,2017-03-24,0,DEMO DATA,3,34,5,0
TG-002519,Tripura,Dhalai,23.32359,91.11222,1472.2,15.79,7.4,Clay Loam,Agricultural Land,210.0,423.4,20.0,59.1,146.0,404.8,704.6,0,2018-05-10,0,DEMO DATA,7,5,0,0
TG-009125,Arunachal Pradesh,West Siang,27.23197,96.05538,1626.8,32.67,173.5,Loam,Dense Forest,68.1,95.1,25.5,71.5,258.5,444.4,647.7,5,2017-06-09,0,DEMO DATA,0,45,2,3
TG-000636,Mizoram,Champhai,23.09766,92.50936,1946.1,54.36,74.5,Rocky/Gravelly,Shrubland,619.1,18.3,11.1,38.0,92.5,208.0,327.5,3,2019-01-14,1,DEMO DATA,4,2,3,5
TG-003493,Nagaland,Mokokchung,26.92235,95.0242,1843.2,23.27,1.4,Clay Loam,Dense Forest,712.2,460.4,11.9,41.7,78.5,144.3,255.1,3,2016-02-07,0,DEMO DATA,5,24,0,3
TG-003591,Assam,Kamrup,24.31094,92.2831,52.4,1.16,174.4,Silty Clay,Grassland,585.3,871.8,21.6,58.5,114.7,288.7,402.4,1,2020-04-30,0,DEMO DATA,1,16,5,4
TG-004321,Mizoram,Saiha,22.59169,93.12155,1347.1,28.76,110.9,Rocky/Gravelly,Sparse Forest,843.6,319.6,19.2,53.5,121.0,311.7,471.0,2,2020-03-15,0,DEMO DATA,4,29,3,6
TG-001299,Arunachal Pradesh,Lower Subansiri,28.70884,95.37815,1980.3,43.87,316.6,Clay Loam,Sparse Forest,278.0,1190.2,22.4,86.2,143.6,235.2,415.5,2,2025-03-14,0,DEMO DATA,0,22,0,6
TG-001667,Assam,Golaghat,25.7474,92.37313,1253.9,26.24,179.9,Sandy Loam,Agricultural Land,539.1,3136.5,9.9,22.4,61.1,82.8,74.6,2,2024-08-07,0,DEMO DATA,1,11,4,0
TG-007495,Nagaland,Wokha,26.67562,94.54604,2227.9,38.78,295.0,Sandy Loam,Sparse Forest,323.1,394.1,13.2,50.1,155.7,323.8,440.1,1,2019-11-04,0,DEMO DATA,5,48,4,6
TG-006363,Tripura,Gomati,24.17628,91.7022,1327.8,26.47,173.9,Rocky/Gravelly,Agricultural Land,25.8,162.6,15.1,45.3,132.6,364.0,742.0,1,2022-07-22,0,DEMO DATA,7,12,3,0
TG-000975,Assam,Karbi Anglong,27.28223,93.58602,1536.5,26.21,308.9,Laterite,Grassland,44.2,690.1,19.7,84.9,184.2,414.5,518.5,2,2021-06-29,0,DEMO DATA,1,17,1,4
TG-009808,Tripura,Dhalai,24.45415,91.55584,1387.0,7.05,42.0,Laterite,Shrubland,41.8,555.1,8.1,20.2,25.5,61.8,152.9,1,2015-10-28,0,DEMO DATA,7,5,1,5
TG-002198,Manipur,Ukhrul,24.81134,93.39659,3370.0,24.03,105.8,Loam,Built-up/Urban,459.6,497.2,9.7,45.7,127.8,286.0,463.3,1,2017-05-02,1,DEMO DATA,2,40,2,2
TG-004588,Tripura,South Tripura,24.17353,92.26093,337.3,15.08,249.0,Rocky/Gravelly,Dense Forest,5.0,704.8,20.9,55.6,139.0,268.0,348.8,2,2024-04-25,0,DEMO DATA,7,36,3,3
TG-003649,Nagaland,Mokokchung,26.08494,95.51682,1801.4,22.2,163.1,Clay Loam,Agricultural Land,172.2,682.0,10.5,49.1,140.2,256.6,320.1,1,2018-05-06,0,DEMO DATA,5,24,0,0
TG-010339,Arunachal Pradesh,West Siang,27.26308,92.05629,1712.9,26.72,207.7,Silty Clay,Built-up/Urban,163.9,1715.5,9.4,17.2,50.6,91.2,123.4,1,2020-08-21,0,DEMO DATA,0,45,5,2
TG-005005,Meghalaya,South Garo Hills,25.15198,91.46853,1742.0,41.11,73.3,Loam,Grassland,2230.6,308.8,7.0,31.3,48.3,114.7,172.6,4,2018-08-24,1,DEMO DATA,3,34,2,4
TG-007995,Sikkim,North Sikkim,27.62895,88.38616,1709.0,12.82,142.0,Sandy Loam,Sparse Forest,763.4,1135.2,26.4,124.8,383.9,910.5,1477.2,1,2021-07-23,0,DEMO DATA,6,26,4,6
TG-000344,Mizoram,Saiha,23.38634,92.90135,1662.4,26.13,271.9,Laterite,Dense Forest,155.1,426.9,76.7,310.6,600.0,1200.0,2045.5,2,2020-08-08,0,DEMO DATA,4,29,1,3
TG-001066,Sikkim,South Sikkim,27.82602,88.05521,3146.8,35.83,99.7,Sandy Loam,Dense Forest,1032.9,1040.9,23.8,65.5,206.2,509.1,769.5,1,2021-12-04,0,DEMO DATA,6,35,4,3
TG-007688,Nagaland,Kohima,25.6142,93.71323,1963.0,34.28,333.9,Sandy Loam,Shrubland,241.5,75.4,11.9,15.8,31.8,97.5,149.9,1,2021-05-25,0,DEMO DATA,5,19,4,5
TG-002845,Arunachal Pradesh,West Siang,28.49959,92.27431,2457.1,25.4,169.7,Rocky/Gravelly,Dense Forest,323.3,266.3,52.3,213.6,600.0,1200.0,1824.6,2,2016-03-31,1,DEMO DATA,0,45,3,3
TG-003918,Nagaland,Kohima,26.6807,93.7544,1872.0,39.44,38.5,Loam,Built-up/Urban,196.8,94.7,10.4,45.4,80.6,143.5,334.1,2,2024-08-28,0,DEMO DATA,5,19,2,2
TG-011569,Assam,Dibrugarh,26.61889,94.90712,1242.7,1.41,208.7,Sandy Loam,Dense Forest,377.1,190.7,35.2,132.1,379.0,727.2,961.3,0,2024-11-02,0,DEMO DATA,1,6,4,3
TG-011615,Manipur,Churachandpur,24.45646,94.53296,1761.5,47.87,159.3,Sandy Loam,Dense Forest,590.2,676.3,8.2,14.1,38.1,86.7,149.6,3,2015-05-01,0,DEMO DATA,2,4,4,3
TG-006041,Mizoram,Kolasib,24.0412,93.40532,1540.8,44.26,310.5,Rocky/Gravelly,Dense Forest,104.0,1727.8,17.7,78.8,188.2,305.1,600.3,3,2017-05-10,0,DEMO DATA,4,20,3,3
TG-010528,Mizoram,Lunglei,22.97543,93.4821,2783.1,31.39,29.5,Loam,Sparse Forest,121.5,515.3,15.5,46.7,146.5,264.5,434.2,1,2022-01-12,0,DEMO DATA,4,23,2,6
TG-002772,Mizoram,Champhai,23.4658,93.13848,1948.8,42.03,287.1,Silty Clay,Grassland,467.6,449.5,4.4,19.2,17.9,62.4,98.1,2,2020-06-21,0,DEMO DATA,4,2,5,4
TG-002143,Meghalaya,West Khasi Hills,25.0331,90.45971,1162.4,35.35,135.5,Laterite,Dense Forest,221.6,1285.2,16.9,59.3,110.6,289.3,458.3,1,2022-02-25,0,DEMO DATA,3,44,1,3
TG-001221,Mizoram,Saiha,23.26139,92.34392,20.0,12.56,291.9,Sandy Loam,Grassland,524.5,1260.1,18.2,77.1,239.9,493.1,702.4,3,2021-09-15,0,DEMO DATA,4,29,4,4
TG-011826,Assam,Dima Hasao,25.31711,94.64965,2208.9,23.05,207.7,Loam,Dense Forest,763.2,350.6,36.8,134.7,418.6,990.4,1909.5,3,2017-03-18,0,DEMO DATA,1,7,2,3
TG-003379,Nagaland,Wokha,25.82388,94.53247,2001.2,20.73,342.5,Rocky/Gravelly,Built-up/Urban,139.1,13.9,20.1,57.8,77.5,103.2,138.4,3,2016-04-13,0,DEMO DATA,5,48,3,2
TG-002374,Assam,Dibrugarh,25.84378,92.98631,398.9,11.07,349.1,Laterite,Dense Forest,272.7,428.2,10.2,26.5,66.4,175.2,217.7,3,2018-03-18,0,DEMO DATA,1,6,1,3
TG-001521,Sikkim,West Sikkim,27.47838,88.34717,2339.0,31.12,152.2,Loam,Sparse Forest,246.8,1270.3,35.9,148.2,439.2,1076.9,1419.7,6,2017-04-25,1,DEMO DATA,6,46,2,6
TG-001089,Meghalaya,South Garo Hills,25.30953,91.77058,1575.1,14.18,223.7,Sandy Loam,Sparse Forest,214.7,896.2,15.1,67.7,230.3,412.6,640.2,1,2022-03-15,0,DEMO DATA,3,34,4,6
TG-008189,Assam,Karbi Anglong,26.69211,89.71843,20.0,17.98,135.8,Sandy Loam,Agricultural Land,560.6,317.8,19.4,62.8,172.6,320.2,442.8,4,2016-07-24,0,DEMO DATA,1,17,4,0
TG-002678,Meghalaya,West Garo Hills,25.95817,91.50322,1777.0,40.36,117.3,Rocky/Gravelly,Agricultural Land,175.7,305.9,17.0,52.4,129.4,280.4,536.6,4,2022-01-28,1,DEMO DATA,3,42,3,0
TG-010911,Mizoram,Lunglei,22.40022,92.37743,1139.9,23.31,120.7,Laterite,Dense Forest,194.3,167.3,13.0,63.2,152.0,377.9,710.3,0,2015-04-26,0,DEMO DATA,4,23,1,3
TG-006604,Mizoram,Serchhip,22.31205,93.31636,1366.1,19.74,226.3,Clay Loam,Dense Forest,39.7,3328.2,13.8,64.0,135.7,296.7,480.2,2,2017-01-06,0,DEMO DATA,4,32,0,3
TG-011622,Mizoram,Champhai,22.11254,93.178,1037.1,15.27,20.8,Silty Clay,Grassland,20.3,884.6,22.1,104.0,245.4,384.1,704.1,3,2025-07-13,0,DEMO DATA,4,2,5,4
TG-002034,Assam,Kamrup,27.7815,90.88749,2284.1,22.33,272.5,Rocky/Gravelly,Grassland,1231.4,825.8,27.3,96.0,234.0,510.2,955.5,5,2021-05-11,1,DEMO DATA,1,16,3,4
TG-003991,Tripura,Sepahijala,23.62123,92.19089,984.7,29.15,305.1,Clay Loam,Dense Forest,353.3,93.5,9.6,25.6,51.3,110.7,166.8,2,2016-09-23,0,DEMO DATA,7,31,0,3
TG-010660,Sikkim,East Sikkim,27.50093,88.40499,971.0,26.97,96.6,Silty Clay,Agricultural Land,1877.3,1098.6,5.7,20.0,33.1,104.5,184.9,1,2016-06-08,0,DEMO DATA,6,10,5,0
TG-011135,Meghalaya,Jaintia Hills,25.07495,92.48798,2511.8,28.62,272.3,Loam,Grassland,223.6,451.4,32.7,84.9,171.9,383.5,516.3,4,2021-03-24,0,DEMO DATA,3,15,2,4
TG-007215,Sikkim,North Sikkim,27.74214,88.48539,1664.5,44.38,339.6,Laterite,Sparse Forest,93.8,338.7,9.8,37.0,83.0,200.5,288.5,3,2025-04-30,0,DEMO DATA,6,26,1,6
TG-006544,Nagaland,Zunheboto,26.60721,93.38646,513.0,5.39,258.8,Rocky/Gravelly,Dense Forest,502.5,468.6,21.2,91.7,305.3,536.1,847.6,1,2019-02-15,0,DEMO DATA,5,49,3,3
TG-001107,Manipur,Ukhrul,24.00628,94.53554,1253.5,11.45,253.4,Rocky/Gravelly,Dense Forest,91.7,425.79999999999995,32.2,96.9,208.9,420.7,793.4,1,2017-05-20,0,DEMO DATA,2,40,3,3
TG-004832,Manipur,Senapati,25.51211,94.02212,1131.6,33.83,95.6,Sandy Loam,Dense Forest,179.2,589.1,12.0,46.3,126.2,207.4,275.2,0,2021-08-14,0,DEMO DATA,2,30,4,3
TG-006972,Assam,Dima Hasao,24.63157,95.88666,2508.0,6.07,56.2,Loam,Agricultural Land,994.0,398.7,13.7,65.2,188.5,406.0,839.8,2,2019-08-11,0,DEMO DATA,1,7,2,0
TG-008495,Nagaland,Dimapur,26.79432,95.29968,394.8,47.71,27.0,Laterite,Grassland,45.9,1848.7,22.4,98.8,327.9,781.5,1025.7,2,2022-11-15,1,DEMO DATA,5,8,1,4
TG-003676,Assam,Dibrugarh,24.4738,95.41712,715.3,20.31,309.0,Clay Loam,Built-up/Urban,746.3,433.0,50.9,151.8,261.1,624.8,1062.7,3,2022-04-12,0,DEMO DATA,1,6,0,2
TG-009616,Arunachal Pradesh,Changlang,26.89468,94.6581,1629.2,8.63,120.1,Loam,Grassland,1496.6,340.1,28.8,92.0,213.0,506.0,936.1,0,2015-08-08,0,DEMO DATA,0,3,2,4
TG-009652,Meghalaya,Ri Bhoi,25.02495,90.44569,2144.0,12.64,108.5,Clay Loam,Grassland,326.5,300.6,5.0,7.3,34.4,120.3,215.6,2,2024-02-13,0,DEMO DATA,3,28,0,4
TG-003304,Mizoram,Lunglei,22.0541,93.31946,2601.3,24.94,152.4,Rocky/Gravelly,Agricultural Land,603.2,1131.7,42.3,54.7,235.0,551.0,854.4,2,2020-10-18,1,DEMO DATA,4,23,3,0
TG-000685,Nagaland,Kohima,26.96101,95.78133,1622.6,31.96,98.3,Laterite,Dense Forest,104.0,1429.9,7.3,36.1,66.2,130.1,203.8,0,2018-12-24,0,DEMO DATA,5,19,1,3
TG-005550,Assam,Cachar,27.64355,90.83602,92.6,0.0,127.3,Silty Clay,Agricultural Land,866.4,93.3,4.5,39.1,114.2,247.3,499.8,1,2015-07-11,0,DEMO DATA,1,1,5,0
TG-010056,Tripura,Sepahijala,24.02593,91.93809,1236.3,31.01,1.9,Laterite,Agricultural Land,872.8,142.6,2.7,0.0,5.9,9.2,0.0,1,2022-04-11,0,DEMO DATA,7,31,1,0
TG-002882,Arunachal Pradesh,West Kameng,28.11481,95.17466,505.3,9.1,329.9,Rocky/Gravelly,Built-up/Urban,607.2,64.3,16.5,60.7,161.1,252.8,434.6,2,2018-05-10,0,DEMO DATA,0,43,3,2
TG-004103,Meghalaya,Jaintia Hills,25.7833,90.03603,552.2,18.99,306.0,Clay Loam,Sparse Forest,5.0,419.2,20.9,68.8,202.6,292.3,554.7,1,2025-11-06,0,DEMO DATA,3,15,0,6
TG-004451,Mizoram,Kolasib,23.93339,92.64451,2807.1,20.71,135.0,Loam,Dense Forest,433.3,526.0,14.2,34.5,80.7,134.9,217.2,1,2021-06-11,0,DEMO DATA,4,20,2,3
TG-000820,Tripura,Gomati,24.38947,91.73029,530.3,47.28,73.2,Laterite,Sparse Forest,576.9,125.1,3.6,12.0,17.5,14.1,36.5,3,2022-03-08,0,DEMO DATA,7,12,1,6
TG-005466,Mizoram,Champhai,23.41302,92.7864,20.0,22.43,115.7,Clay Loam,Sparse Forest,517.1,13.8,5.1,26.8,72.9,161.9,251.5,2,2020-07-21,0,DEMO DATA,4,2,0,6
TG-001971,Tripura,Khowai,22.98739,91.27127,751.8,23.98,327.5,Clay Loam,Dense Forest,5.0,4173.9,4.5,16.6,38.9,81.7,90.8,1,2019-10-20,0,DEMO DATA,7,18,0,3
TG-010514,Tripura,Gomati,23.05099,91.43328,1519.7,19.95,324.0,Loam,Dense Forest,684.4,247.7,2.9,0.0,0.0,0.0,0.0,2,2016-11-17,0,DEMO DATA,7,12,2,3
TG-001288,Tripura,Gomati,23.18267,91.73408,1078.3,0.0,315.2,Clay Loam,Sparse Forest,686.1,221.8,45.8,158.5,424.9,726.9,1351.9,4,2025-07-14,0,DEMO DATA,7,12,0,6
TG-008000,Assam,Sonitpur,27.15753,95.02967,628.3,11.62,127.8,Laterite,Built-up/Urban,945.7,951.9,64.8,233.7,589.1,1200.0,2200.0,2,2020-01-07,0,DEMO DATA,1,33,1,2
TG-002004,Assam,Cachar,25.188,95.80477,2328.5,13.07,249.4,Sandy Loam,Shrubland,95.3,951.5,34.6,126.4,422.8,808.4,1300.3,3,2024-10-14,0,DEMO DATA,1,1,4,5
TG-001156,Mizoram,Aizawl,23.86157,93.07547,1864.3,22.17,284.2,Silty Clay,Sparse Forest,685.2,799.5,14.1,38.3,122.6,235.2,215.0,1,2024-07-31,0,DEMO DATA,4,0,5,6
TG-009299,Meghalaya,East Khasi Hills,25.81012,90.32977,2405.0,17.94,38.0,Loam,Agricultural Land,632.3,138.7,21.8,81.7,195.8,293.0,393.7,1,2018-11-04,0,DEMO DATA,3,9,2,0
TG-007704,Meghalaya,Jaintia Hills,26.04801,91.82745,1191.1,40.69,9.9,Rocky/Gravelly,Sparse Forest,175.3,496.7,19.5,39.8,95.8,230.3,354.7,4,2016-08-31,0,DEMO DATA,3,15,3,6
TG-007219,Nagaland,Zunheboto,25.5345,94.60863,1227.6,21.73,258.3,Loam,Sparse Forest,164.3,599.9,8.0,22.8,37.6,68.4,73.3,1,2016-10-25,0,DEMO DATA,5,49,2,6
TG-008126,Nagaland,Mokokchung,25.51679,94.32129,1777.9,26.63,322.8,Silty Clay,Agricultural Land,122.5,910.4,11.9,42.7,84.8,177.3,259.7,1,2021-11-24,0,DEMO DATA,5,24,5,0
TG-000929,Arunachal Pradesh,Papum Pare,27.4556,94.0297,721.6,37.51,39.0,Rocky/Gravelly,Dense Forest,781.2,401.15,7.7,20.0,46.1,141.2,224.1,0,2016-08-15,0,DEMO DATA,0,27,3,3
TG-009130,Nagaland,Zunheboto,26.83417,93.60424,1688.3,15.93,294.6,Laterite,Dense Forest,293.1,257.5,15.7,30.8,91.0,148.7,158.6,0,2016-11-12,0,DEMO DATA,5,49,1,3
TG-000935,Assam,Cachar,26.50565,89.98074,410.9,19.41,99.7,Clay Loam,Dense Forest,830.3,66.2,27.0,71.8,177.8,342.9,490.7,0,2021-08-03,0,DEMO DATA,1,1,0,3
TG-007163,Manipur,Tamenglong,25.1952,93.86988,1733.1,44.82,41.1,Laterite,Built-up/Urban,166.6,2522.0,19.6,44.8,185.4,470.4,855.3,4,2023-03-08,0,DEMO DATA,2,37,1,2
TG-006151,Arunachal Pradesh,Lower Subansiri,29.00786,95.64585,361.6,12.03,317.2,Clay Loam,Built-up/Urban,82.1,643.4,25.4,70.9,205.3,490.7,967.5,2,2025-05-02,0,DEMO DATA,0,22,0,2
TG-005609,Assam,Golaghat,25.55822,92.72953,1120.3,9.84,348.7,Clay Loam,Grassland,34.1,166.6,13.8,51.8,137.6,244.1,472.1,2,2015-12-23,0,DEMO DATA,1,11,0,4
TG-006389,Arunachal Pradesh,West Siang,27.44234,97.39891,1426.8,25.75,45.5,Sandy Loam,Dense Forest,120.9,1340.8,11.1,50.1,107.1,240.6,359.7,1,2016-06-03,0,DEMO DATA,0,45,4,3
TG-010040,Meghalaya,West Garo Hills,25.49165,91.68758,2099.1,22.6,311.5,Clay Loam,Built-up/Urban,671.2,241.1,22.7,83.8,265.9,659.6,926.3,3,2023-11-12,0,DEMO DATA,3,42,0,2
TG-008180,Assam,Dibrugarh,24.75737,94.6363,1100.9,29.37,244.6,Loam,Agricultural Land,433.3,1325.9,34.9,143.4,321.3,787.3,1248.1,2,2017-08-26,0,DEMO DATA,1,6,2,0
TG-005182,Assam,Dibrugarh,24.36034,94.45193,1254.1,3.39,305.1,Sandy Loam,Grassland,605.4,540.2,5.9,15.2,40.6,103.8,194.0,1,2025-03-04,0,DEMO DATA,1,6,4,4
TG-008489,Assam,Golaghat,27.53088,95.52248,20.0,17.81,184.1,Silty Clay,Agricultural Land,675.4,1047.1,18.0,42.7,139.3,257.6,389.3,1,2021-01-01,0,DEMO DATA,1,11,5,0
TG-005571,Tripura,Khowai,23.53028,91.20221,1527.6,34.34,205.6,Silty Clay,Sparse Forest,250.1,940.4,6.0,27.3,79.9,113.7,193.2,2,2019-03-22,0,DEMO DATA,7,18,5,6
TG-010631,Manipur,Tamenglong,24.85945,93.28435,1630.9,28.03,277.4,Clay Loam,Sparse Forest,1375.9,326.8,5.0,13.4,18.3,31.2,0.0,4,2025-01-11,0,DEMO DATA,2,37,0,6
TG-004649,Assam,Kamrup,24.49991,89.98832,428.8,1.15,173.5,Clay Loam,Agricultural Land,834.7,264.2,11.5,20.0,41.3,98.3,184.4,0,2022-01-20,0,DEMO DATA,1,16,0,0
TG-006973,Mizoram,Aizawl,22.25186,92.74176,1177.3,7.84,230.2,Sandy Loam,Dense Forest,533.5,428.6,4.0,25.5,63.2,84.8,140.6,0,2024-12-13,0,DEMO DATA,4,0,4,3
TG-007775,Mizoram,Champhai,22.28748,92.70674,399.4,36.56,33.3,Loam,Sparse Forest,85.8,5.7,18.1,92.5,230.6,568.7,1007.9,2,2020-12-04,0,DEMO DATA,4,2,2,6
TG-003533,Arunachal Pradesh,West Kameng,28.05807,96.39029,1433.7,20.93,329.4,Clay Loam,Sparse Forest,174.6,179.0,1.3,22.3,76.2,92.9,139.5,5,2017-02-11,0,DEMO DATA,0,43,0,6
TG-003890,Sikkim,East Sikkim,27.82912,88.2826,2427.6,36.02,228.5,Clay Loam,Dense Forest,746.7,67.0,13.3,40.7,61.1,131.5,181.9,3,2025-02-08,0,DEMO DATA,6,10,0,3
TG-010393,Arunachal Pradesh,Lohit,27.7678,92.96316,2278.3,32.9,103.3,Silty Clay,Built-up/Urban,24.1,174.3,18.2,63.8,192.3,354.5,465.3,3,2020-09-26,0,DEMO DATA,0,21,5,2
TG-009912,Sikkim,East Sikkim,27.73133,88.8162,1967.6,35.26,118.0,Rocky/Gravelly,Shrubland,180.8,626.2,4.7,18.4,51.4,19.8,81.3,5,2022-08-17,0,DEMO DATA,6,10,3,5
TG-002094,Mizoram,Serchhip,23.868,93.46009,672.5,25.45,250.5,Laterite,Barren/Rocky,839.4,550.5,19.8,77.2,217.8,379.3,416.0,2,2020-12-30,0,DEMO DATA,4,32,1,1
TG-005240,Meghalaya,West Garo Hills,25.0958,91.69401,1507.3,30.22,134.4,Loam,Shrubland,1175.4,39.7,47.7,128.0,238.6,514.7,703.6,6,2019-07-05,0,DEMO DATA,3,42,2,5
TG-003274,Tripura,Dhalai,23.60205,91.9346,1263.9,23.46,17.3,Sandy Loam,Sparse Forest,1036.5,400.45000000000005,6.5,21.3,33.1,52.9,15.4,0,2015-11-11,0,DEMO DATA,7,5,4,6
TG-003116,Mizoram,Lunglei,23.06467,92.26138,2335.3,32.51,136.0,Loam,Grassland,160.5,841.9,18.7,76.5,171.5,321.0,558.7,1,2021-11-12,0,DEMO DATA,4,23,2,4
TG-003840,Mizoram,Serchhip,22.07786,92.41203,348.4,15.31,306.0,Sandy Loam,Dense Forest,336.5,1072.9,41.8,191.5,473.0,812.2,1539.6,3,2015-06-06,0,DEMO DATA,4,32,4,3
TG-003474,Meghalaya,East Khasi Hills,26.0533,92.62257,811.9,19.16,272.6,Rocky/Gravelly,Grassland,733.7,969.8,10.0,27.9,88.5,212.9,253.9,1,2017-01-27,0,DEMO DATA,3,9,3,4
TG-004956,Arunachal Pradesh,Lohit,27.5291,92.30983,996.8,40.34,95.4,Silty Clay,Dense Forest,12.7,171.2,25.3,61.2,126.5,300.4,595.5,2,2016-04-10,0,DEMO DATA,0,21,5,3
TG-007988,Arunachal Pradesh,Tawang,28.79404,93.10644,2629.2,29.79,257.7,Clay Loam,Sparse Forest,75.4,972.8,23.2,80.0,140.6,239.7,488.0,3,2019-02-14,0,DEMO DATA,0,38,0,6
TG-007922,Tripura,West Tripura,23.19897,91.55588,1275.9,4.89,24.4,Loam,Agricultural Land,725.3,690.9,5.2,11.0,20.6,59.5,92.8,0,2023-11-12,0,DEMO DATA,7,47,2,0
TG-010464,Sikkim,West Sikkim,27.66332,88.47417,850.3,21.29,210.2,Laterite,Barren/Rocky,479.5,260.5,28.3,70.5,178.9,374.0,528.2,1,2019-11-15,0,DEMO DATA,6,46,1,1
TG-001213,Meghalaya,Jaintia Hills,25.4976,92.71201,2649.8,13.7,46.3,Clay Loam,Built-up/Urban,24.8,1237.3,37.2,115.3,225.4,477.6,698.6,3,2019-04-11,0,DEMO DATA,3,15,0,2
